[2024-03-27 17:51:44] build function
Training model: r6_btnk
Total parameters: 176,796
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.3519, Top-1 Accuracies: ['10.30%', '11.18%', '11.00%', '11.88%']
Epoch [3/25], phase: val, samples: 1000, Loss: 0.2208, Top-1 Accuracies: ['55.70%', '28.10%', '28.90%', '75.80%']
Epoch [4/25], phase: train, samples: 4000, Loss: 0.1778, Top-1 Accuracies: ['66.72%', '40.90%', '41.05%', '84.20%']
Epoch [4/25], phase: val, samples: 1000, Loss: 0.1811, Top-1 Accuracies: ['63.80%', '37.90%', '42.20%', '81.30%']
Epoch [5/25], phase: train, samples: 4000, Loss: 0.1408, Top-1 Accuracies: ['76.83%', '52.08%', '54.77%', '89.20%']
Epoch [5/25], phase: val, samples: 1000, Loss: 0.1477, Top-1 Accuracies: ['74.30%', '47.80%', '52.90%', '84.40%']
Epoch [6/25], phase: train, samples: 4000, Loss: 0.1123, Top-1 Accuracies: ['83.20%', '61.10%', '65.45%', '92.45%']
Epoch [6/25], phase: val, samples: 1000, Loss: 0.1263, Top-1 Accuracies: ['79.40%', '52.70%', '57.60%', '87.30%']
Epoch [7/25], phase: train, samples: 4000, Loss: 0.0901, Top-1 Accuracies: ['86.78%', '69.73%', '73.45%', '94.73%']
Epoch [7/25], phase: val, samples: 1000, Loss: 0.1130, Top-1 Accuracies: ['81.20%', '55.10%', '62.30%', '87.40%']
Epoch [8/25], phase: train, samples: 4000, Loss: 0.0724, Top-1 Accuracies: ['89.92%', '76.70%', '80.70%', '96.47%']
Epoch [8/25], phase: val, samples: 1000, Loss: 0.1013, Top-1 Accuracies: ['83.20%', '62.00%', '67.10%', '86.00%']
Epoch [9/25], phase: train, samples: 4000, Loss: 0.0583, Top-1 Accuracies: ['93.00%', '80.65%', '86.10%', '97.05%']
Epoch [9/25], phase: val, samples: 1000, Loss: 0.0923, Top-1 Accuracies: ['82.20%', '67.70%', '72.60%', '85.80%']
Epoch [10/25], phase: train, samples: 4000, Loss: 0.0466, Top-1 Accuracies: ['95.10%', '86.58%', '90.45%', '97.92%']
Epoch [10/25], phase: val, samples: 1000, Loss: 0.1040, Top-1 Accuracies: ['77.00%', '64.60%', '71.10%', '81.60%']
Epoch [11/25], phase: train, samples: 4000, Loss: 0.0381, Top-1 Accuracies: ['96.43%', '89.68%', '93.27%', '98.62%']
Epoch [11/25], phase: val, samples: 1000, Loss: 0.0744, Top-1 Accuracies: ['85.50%', '73.80%', '78.50%', '89.80%']
Epoch [12/25], phase: train, samples: 4000, Loss: 0.0312, Top-1 Accuracies: ['96.83%', '92.60%', '94.88%', '98.90%']
Epoch [12/25], phase: val, samples: 1000, Loss: 0.0729, Top-1 Accuracies: ['89.10%', '72.60%', '77.90%', '89.50%']
Epoch [13/25], phase: train, samples: 4000, Loss: 0.0256, Top-1 Accuracies: ['97.75%', '94.08%', '96.58%', '99.02%']
Epoch [13/25], phase: val, samples: 1000, Loss: 0.0661, Top-1 Accuracies: ['85.90%', '75.60%', '80.00%', '91.10%']
Epoch [14/25], phase: train, samples: 4000, Loss: 0.0207, Top-1 Accuracies: ['98.55%', '96.58%', '97.78%', '99.33%']
Epoch [14/25], phase: val, samples: 1000, Loss: 0.0494, Top-1 Accuracies: ['90.60%', '81.00%', '85.60%', '96.30%']
Epoch [15/25], phase: train, samples: 4000, Loss: 0.0169, Top-1 Accuracies: ['99.17%', '97.38%', '98.35%', '99.60%']
Epoch [15/25], phase: val, samples: 1000, Loss: 0.0540, Top-1 Accuracies: ['88.00%', '82.40%', '82.10%', '94.40%']
Epoch [16/25], phase: train, samples: 4000, Loss: 0.0133, Top-1 Accuracies: ['99.40%', '98.47%', '99.05%', '99.78%']
Epoch [16/25], phase: val, samples: 1000, Loss: 0.0459, Top-1 Accuracies: ['91.50%', '84.30%', '85.30%', '95.80%']
Epoch [17/25], phase: train, samples: 4000, Loss: 0.0109, Top-1 Accuracies: ['99.65%', '98.95%', '99.35%', '99.92%']
Epoch [17/25], phase: val, samples: 1000, Loss: 0.0431, Top-1 Accuracies: ['92.10%', '84.20%', '87.90%', '95.60%']
Epoch [18/25], phase: train, samples: 4000, Loss: 0.0089, Top-1 Accuracies: ['99.80%', '99.45%', '99.55%', '99.92%']
Epoch [18/25], phase: val, samples: 1000, Loss: 0.0469, Top-1 Accuracies: ['90.80%', '81.60%', '86.00%', '94.50%']
Epoch [19/25], phase: train, samples: 4000, Loss: 0.0070, Top-1 Accuracies: ['99.80%', '99.70%', '99.90%', '99.98%']
Epoch [19/25], phase: val, samples: 1000, Loss: 0.0471, Top-1 Accuracies: ['91.50%', '81.40%', '86.30%', '95.40%']
Epoch [20/25], phase: train, samples: 4000, Loss: 0.0058, Top-1 Accuracies: ['99.83%', '99.85%', '99.88%', '99.95%']
Epoch [20/25], phase: val, samples: 1000, Loss: 0.0348, Top-1 Accuracies: ['94.80%', '85.60%', '89.70%', '96.40%']
Epoch [21/25], phase: train, samples: 4000, Loss: 0.0051, Top-1 Accuracies: ['99.83%', '99.80%', '99.92%', '100.00%']
Epoch [21/25], phase: val, samples: 1000, Loss: 0.0335, Top-1 Accuracies: ['95.60%', '87.40%', '89.70%', '97.70%']
Epoch [22/25], phase: train, samples: 4000, Loss: 0.0044, Top-1 Accuracies: ['99.90%', '99.88%', '99.88%', '99.98%']
Epoch [22/25], phase: val, samples: 1000, Loss: 0.0351, Top-1 Accuracies: ['94.20%', '86.60%', '89.40%', '97.20%']
Epoch [23/25], phase: train, samples: 4000, Loss: 0.0033, Top-1 Accuracies: ['99.98%', '99.92%', '100.00%', '100.00%']
Epoch [23/25], phase: val, samples: 1000, Loss: 0.0308, Top-1 Accuracies: ['95.10%', '88.40%', '90.20%', '97.40%']
Epoch [24/25], phase: train, samples: 4000, Loss: 0.0023, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [24/25], phase: val, samples: 1000, Loss: 0.0260, Top-1 Accuracies: ['96.40%', '90.00%', '93.20%', '98.10%']
Epoch [25/25], phase: train, samples: 4000, Loss: 0.0018, Top-1 Accuracies: ['100.00%', '100.00%', '99.98%', '100.00%']
Epoch [25/25], phase: val, samples: 1000, Loss: 0.0257, Top-1 Accuracies: ['96.40%', '90.30%', '93.20%', '98.10%']
Elapsed time: 42.23278546333313 seconds
Training model: resnet18_mod
Total parameters: 93,596
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.3521, Top-1 Accuracies: ['14.75%', '9.62%', '12.65%', '11.95%']
Epoch [1/25], phase: val, samples: 1000, Loss: 0.3326, Top-1 Accuracies: ['27.00%', '14.10%', '18.70%', '19.10%']
Epoch [2/25], phase: train, samples: 4000, Loss: 0.2907, Top-1 Accuracies: ['37.40%', '20.25%', '24.57%', '34.30%']
Epoch [2/25], phase: val, samples: 1000, Loss: 0.2725, Top-1 Accuracies: ['45.90%', '21.90%', '29.10%', '42.90%']
Epoch [3/25], phase: train, samples: 4000, Loss: 0.2315, Top-1 Accuracies: ['56.05%', '28.68%', '35.25%', '58.38%']
Epoch [3/25], phase: val, samples: 1000, Loss: 0.2194, Top-1 Accuracies: ['61.10%', '31.40%', '38.00%', '62.80%']
Epoch [4/25], phase: train, samples: 4000, Loss: 0.1827, Top-1 Accuracies: ['67.73%', '40.67%', '47.58%', '72.97%']
Epoch [4/25], phase: val, samples: 1000, Loss: 0.1750, Top-1 Accuracies: ['70.30%', '42.90%', '48.10%', '77.20%']
Epoch [5/25], phase: train, samples: 4000, Loss: 0.1439, Top-1 Accuracies: ['76.88%', '52.12%', '59.82%', '81.27%']
Epoch [5/25], phase: val, samples: 1000, Loss: 0.1525, Top-1 Accuracies: ['73.20%', '49.60%', '52.10%', '76.20%']
Epoch [6/25], phase: train, samples: 4000, Loss: 0.1126, Top-1 Accuracies: ['83.53%', '64.28%', '69.30%', '86.85%']
Epoch [6/25], phase: val, samples: 1000, Loss: 0.1308, Top-1 Accuracies: ['74.10%', '54.10%', '62.30%', '78.30%']
Epoch [7/25], phase: train, samples: 4000, Loss: 0.0873, Top-1 Accuracies: ['88.33%', '72.95%', '78.20%', '91.17%']
Epoch [7/25], phase: val, samples: 1000, Loss: 0.0960, Top-1 Accuracies: ['83.20%', '66.10%', '72.80%', '87.40%']
Epoch [8/25], phase: train, samples: 4000, Loss: 0.0682, Top-1 Accuracies: ['91.22%', '80.20%', '84.90%', '93.65%']
Epoch [8/25], phase: val, samples: 1000, Loss: 0.0863, Top-1 Accuracies: ['82.70%', '69.20%', '76.10%', '88.40%']
Epoch [9/25], phase: train, samples: 4000, Loss: 0.0533, Top-1 Accuracies: ['93.80%', '84.60%', '90.00%', '96.55%']
Epoch [9/25], phase: val, samples: 1000, Loss: 0.0847, Top-1 Accuracies: ['80.20%', '68.10%', '77.70%', '89.60%']
Epoch [10/25], phase: train, samples: 4000, Loss: 0.0419, Top-1 Accuracies: ['95.40%', '89.00%', '93.10%', '97.55%']
Epoch [10/25], phase: val, samples: 1000, Loss: 0.0774, Top-1 Accuracies: ['81.40%', '72.20%', '80.70%', '89.40%']
Epoch [11/25], phase: train, samples: 4000, Loss: 0.0333, Top-1 Accuracies: ['96.75%', '91.97%', '95.20%', '98.42%']
Epoch [11/25], phase: val, samples: 1000, Loss: 0.0677, Top-1 Accuracies: ['85.50%', '75.80%', '82.10%', '91.80%']
Epoch [12/25], phase: train, samples: 4000, Loss: 0.0262, Top-1 Accuracies: ['97.92%', '94.70%', '96.97%', '99.10%']
Epoch [12/25], phase: val, samples: 1000, Loss: 0.0476, Top-1 Accuracies: ['91.10%', '83.80%', '86.50%', '95.40%']
Epoch [13/25], phase: train, samples: 4000, Loss: 0.0205, Top-1 Accuracies: ['98.92%', '96.35%', '98.55%', '99.35%']
Epoch [13/25], phase: val, samples: 1000, Loss: 0.0465, Top-1 Accuracies: ['90.40%', '82.60%', '87.20%', '95.70%']
Epoch [14/25], phase: train, samples: 4000, Loss: 0.0160, Top-1 Accuracies: ['99.15%', '97.90%', '99.12%', '99.72%']
Epoch [14/25], phase: val, samples: 1000, Loss: 0.0404, Top-1 Accuracies: ['93.30%', '86.50%', '89.30%', '95.70%']
Epoch [15/25], phase: train, samples: 4000, Loss: 0.0129, Top-1 Accuracies: ['99.42%', '99.02%', '99.58%', '99.70%']
Epoch [15/25], phase: val, samples: 1000, Loss: 0.0381, Top-1 Accuracies: ['94.60%', '87.40%', '88.40%', '95.20%']
Epoch [16/25], phase: train, samples: 4000, Loss: 0.0107, Top-1 Accuracies: ['99.52%', '99.33%', '99.58%', '99.88%']
Epoch [16/25], phase: val, samples: 1000, Loss: 0.0311, Top-1 Accuracies: ['94.70%', '88.40%', '92.30%', '97.60%']
Epoch [17/25], phase: train, samples: 4000, Loss: 0.0082, Top-1 Accuracies: ['99.67%', '99.90%', '99.83%', '99.88%']
Epoch [17/25], phase: val, samples: 1000, Loss: 0.0280, Top-1 Accuracies: ['93.50%', '89.80%', '93.00%', '97.90%']
Epoch [18/25], phase: train, samples: 4000, Loss: 0.0063, Top-1 Accuracies: ['99.85%', '99.95%', '99.92%', '99.90%']
Epoch [18/25], phase: val, samples: 1000, Loss: 0.0276, Top-1 Accuracies: ['91.80%', '90.50%', '93.50%', '98.30%']
Epoch [19/25], phase: train, samples: 4000, Loss: 0.0048, Top-1 Accuracies: ['99.95%', '100.00%', '99.95%', '100.00%']
Epoch [19/25], phase: val, samples: 1000, Loss: 0.0293, Top-1 Accuracies: ['92.70%', '89.20%', '92.50%', '97.80%']
Epoch [20/25], phase: train, samples: 4000, Loss: 0.0037, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [20/25], phase: val, samples: 1000, Loss: 0.0234, Top-1 Accuracies: ['95.20%', '90.30%', '93.90%', '98.80%']
Epoch [21/25], phase: train, samples: 4000, Loss: 0.0028, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [21/25], phase: val, samples: 1000, Loss: 0.0201, Top-1 Accuracies: ['95.90%', '92.20%', '94.50%', '99.10%']
Epoch [22/25], phase: train, samples: 4000, Loss: 0.0022, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [22/25], phase: val, samples: 1000, Loss: 0.0185, Top-1 Accuracies: ['96.00%', '92.30%', '94.90%', '99.40%']
Epoch [23/25], phase: train, samples: 4000, Loss: 0.0018, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [23/25], phase: val, samples: 1000, Loss: 0.0175, Top-1 Accuracies: ['96.70%', '92.80%', '95.10%', '99.30%']
Epoch [24/25], phase: train, samples: 4000, Loss: 0.0016, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [24/25], phase: val, samples: 1000, Loss: 0.0167, Top-1 Accuracies: ['97.20%', '93.40%', '95.60%', '99.40%']
Epoch [25/25], phase: train, samples: 4000, Loss: 0.0014, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [25/25], phase: val, samples: 1000, Loss: 0.0162, Top-1 Accuracies: ['97.10%', '92.80%', '95.90%', '99.10%']
Elapsed time: 41.3394889831543 seconds
Training model: resnet18
Total parameters: 11,215,500
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.2247, Top-1 Accuracies: ['46.98%', '32.42%', '34.50%', '59.20%']
Epoch [1/25], phase: val, samples: 1000, Loss: 0.1209, Top-1 Accuracies: ['68.80%', '55.60%', '64.60%', '86.60%']
Epoch [1/25], phase: test, samples: 3000, Loss: 0.1230, Top-1 Accuracies: ['68.10%', '56.47%', '63.17%', '84.20%']
Epoch [2/25], phase: train, samples: 4000, Loss: 0.0420, Top-1 Accuracies: ['93.10%', '87.75%', '90.62%', '97.70%']
Epoch [2/25], phase: val, samples: 1000, Loss: 0.0182, Top-1 Accuracies: ['97.90%', '97.20%', '97.20%', '99.10%']
Epoch [2/25], phase: test, samples: 3000, Loss: 0.0239, Top-1 Accuracies: ['96.33%', '96.53%', '96.17%', '98.23%']
Epoch [3/25], phase: train, samples: 4000, Loss: 0.0084, Top-1 Accuracies: ['99.15%', '98.88%', '99.15%', '99.85%']
Epoch [3/25], phase: val, samples: 1000, Loss: 0.0172, Top-1 Accuracies: ['98.60%', '91.70%', '96.70%', '99.60%']
Epoch [3/25], phase: test, samples: 3000, Loss: 0.0225, Top-1 Accuracies: ['97.93%', '92.33%', '95.93%', '98.20%']
Epoch [4/25], phase: train, samples: 4000, Loss: 0.0036, Top-1 Accuracies: ['99.40%', '99.42%', '99.67%', '99.98%']
Epoch [4/25], phase: val, samples: 1000, Loss: 0.0086, Top-1 Accuracies: ['98.70%', '98.60%', '97.50%', '99.20%']
Epoch [4/25], phase: test, samples: 3000, Loss: 0.0146, Top-1 Accuracies: ['97.87%', '97.80%', '97.63%', '98.53%']
Epoch [5/25], phase: train, samples: 4000, Loss: 0.0024, Top-1 Accuracies: ['99.88%', '99.48%', '99.78%', '100.00%']
Epoch [5/25], phase: val, samples: 1000, Loss: 0.0052, Top-1 Accuracies: ['99.40%', '99.00%', '99.30%', '99.80%']
Epoch [5/25], phase: test, samples: 3000, Loss: 0.0114, Top-1 Accuracies: ['99.00%', '98.10%', '98.90%', '98.90%']
Epoch [6/25], phase: train, samples: 4000, Loss: 0.0012, Top-1 Accuracies: ['99.75%', '99.90%', '99.95%', '99.98%']
Epoch [6/25], phase: val, samples: 1000, Loss: 0.0102, Top-1 Accuracies: ['97.70%', '96.80%', '98.00%', '99.80%']
Epoch [6/25], phase: test, samples: 3000, Loss: 0.0164, Top-1 Accuracies: ['97.17%', '96.17%', '98.00%', '99.00%']
Epoch [7/25], phase: train, samples: 4000, Loss: 0.0083, Top-1 Accuracies: ['98.40%', '97.60%', '98.58%', '99.55%']
Epoch [7/25], phase: val, samples: 1000, Loss: 0.0229, Top-1 Accuracies: ['97.00%', '94.20%', '95.00%', '94.50%']
Epoch [7/25], phase: test, samples: 3000, Loss: 0.0294, Top-1 Accuracies: ['96.00%', '92.33%', '94.70%', '93.10%']
Epoch [8/25], phase: train, samples: 4000, Loss: 0.0039, Top-1 Accuracies: ['99.55%', '99.05%', '99.67%', '99.67%']
Epoch [8/25], phase: val, samples: 1000, Loss: 0.0068, Top-1 Accuracies: ['99.10%', '97.80%', '99.40%', '99.70%']
Epoch [8/25], phase: test, samples: 3000, Loss: 0.0138, Top-1 Accuracies: ['98.33%', '97.37%', '98.77%', '98.37%']
Epoch [9/25], phase: train, samples: 4000, Loss: 0.0009, Top-1 Accuracies: ['99.78%', '99.98%', '99.95%', '100.00%']
Epoch [9/25], phase: val, samples: 1000, Loss: 0.0050, Top-1 Accuracies: ['99.50%', '99.10%', '98.80%', '99.80%']
Epoch [9/25], phase: test, samples: 3000, Loss: 0.0117, Top-1 Accuracies: ['99.07%', '98.80%', '98.53%', '99.00%']
Epoch [10/25], phase: train, samples: 4000, Loss: 0.0003, Top-1 Accuracies: ['99.98%', '100.00%', '99.98%', '100.00%']
Epoch [10/25], phase: val, samples: 1000, Loss: 0.0032, Top-1 Accuracies: ['99.40%', '99.60%', '99.80%', '99.80%']
Epoch [10/25], phase: test, samples: 3000, Loss: 0.0102, Top-1 Accuracies: ['99.13%', '99.20%', '99.40%', '98.97%']
Epoch [11/25], phase: train, samples: 4000, Loss: 0.0001, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [11/25], phase: val, samples: 1000, Loss: 0.0029, Top-1 Accuracies: ['99.40%', '99.70%', '100.00%', '99.80%']
Epoch [11/25], phase: test, samples: 3000, Loss: 0.0103, Top-1 Accuracies: ['99.23%', '99.23%', '99.47%', '99.00%']
Epoch [12/25], phase: train, samples: 4000, Loss: 0.0001, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [12/25], phase: val, samples: 1000, Loss: 0.0029, Top-1 Accuracies: ['99.40%', '99.70%', '100.00%', '99.80%']
Epoch [12/25], phase: test, samples: 3000, Loss: 0.0104, Top-1 Accuracies: ['99.23%', '99.23%', '99.47%', '99.00%']
Epoch [13/25], phase: train, samples: 4000, Loss: 0.0001, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [13/25], phase: val, samples: 1000, Loss: 0.0029, Top-1 Accuracies: ['99.60%', '99.70%', '100.00%', '99.80%']
Epoch [13/25], phase: test, samples: 3000, Loss: 0.0105, Top-1 Accuracies: ['99.23%', '99.23%', '99.47%', '99.00%']
Epoch [14/25], phase: train, samples: 4000, Loss: 0.0001, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [14/25], phase: val, samples: 1000, Loss: 0.0029, Top-1 Accuracies: ['99.60%', '99.70%', '100.00%', '99.80%']
Epoch [14/25], phase: test, samples: 3000, Loss: 0.0106, Top-1 Accuracies: ['99.30%', '99.23%', '99.47%', '99.00%']
Epoch [15/25], phase: train, samples: 4000, Loss: 0.0001, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [15/25], phase: val, samples: 1000, Loss: 0.0029, Top-1 Accuracies: ['99.60%', '99.70%', '100.00%', '99.80%']
Epoch [15/25], phase: test, samples: 3000, Loss: 0.0107, Top-1 Accuracies: ['99.30%', '99.23%', '99.47%', '99.00%']
Epoch [16/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [16/25], phase: val, samples: 1000, Loss: 0.0029, Top-1 Accuracies: ['99.60%', '99.70%', '100.00%', '99.80%']
Epoch [16/25], phase: test, samples: 3000, Loss: 0.0108, Top-1 Accuracies: ['99.30%', '99.23%', '99.47%', '99.00%']
Epoch [17/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [17/25], phase: val, samples: 1000, Loss: 0.0029, Top-1 Accuracies: ['99.60%', '99.70%', '100.00%', '99.80%']
Epoch [17/25], phase: test, samples: 3000, Loss: 0.0108, Top-1 Accuracies: ['99.30%', '99.23%', '99.47%', '99.00%']
Epoch [18/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [18/25], phase: val, samples: 1000, Loss: 0.0030, Top-1 Accuracies: ['99.60%', '99.70%', '100.00%', '99.80%']
Epoch [18/25], phase: test, samples: 3000, Loss: 0.0109, Top-1 Accuracies: ['99.30%', '99.23%', '99.47%', '99.00%']
Epoch [19/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [19/25], phase: val, samples: 1000, Loss: 0.0030, Top-1 Accuracies: ['99.60%', '99.70%', '100.00%', '99.80%']
Epoch [19/25], phase: test, samples: 3000, Loss: 0.0110, Top-1 Accuracies: ['99.30%', '99.23%', '99.47%', '99.00%']
Epoch [20/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [20/25], phase: val, samples: 1000, Loss: 0.0030, Top-1 Accuracies: ['99.60%', '99.70%', '100.00%', '99.80%']
Epoch [20/25], phase: test, samples: 3000, Loss: 0.0111, Top-1 Accuracies: ['99.30%', '99.23%', '99.47%', '99.00%']
Epoch [21/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [21/25], phase: val, samples: 1000, Loss: 0.0030, Top-1 Accuracies: ['99.60%', '99.70%', '100.00%', '99.80%']
Epoch [21/25], phase: test, samples: 3000, Loss: 0.0111, Top-1 Accuracies: ['99.30%', '99.23%', '99.47%', '99.00%']
Epoch [22/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [22/25], phase: val, samples: 1000, Loss: 0.0030, Top-1 Accuracies: ['99.60%', '99.70%', '100.00%', '99.80%']
Epoch [22/25], phase: test, samples: 3000, Loss: 0.0112, Top-1 Accuracies: ['99.30%', '99.23%', '99.47%', '99.00%']
Epoch [23/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [23/25], phase: val, samples: 1000, Loss: 0.0030, Top-1 Accuracies: ['99.60%', '99.70%', '100.00%', '99.80%']
Epoch [23/25], phase: test, samples: 3000, Loss: 0.0112, Top-1 Accuracies: ['99.30%', '99.23%', '99.47%', '99.00%']
Epoch [24/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [24/25], phase: val, samples: 1000, Loss: 0.0030, Top-1 Accuracies: ['99.60%', '99.70%', '100.00%', '99.80%']
Epoch [24/25], phase: test, samples: 3000, Loss: 0.0113, Top-1 Accuracies: ['99.30%', '99.23%', '99.47%', '99.00%']
Epoch [25/25], phase: train, samples: 4000, Loss: 0.0000, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [25/25], phase: val, samples: 1000, Loss: 0.0030, Top-1 Accuracies: ['99.60%', '99.70%', '100.00%', '99.80%']
Epoch [25/25], phase: test, samples: 3000, Loss: 0.0114, Top-1 Accuracies: ['99.30%', '99.23%', '99.47%', '99.00%']
Elapsed time: 49.64688324928284 seconds
weight saved as: resnet18.pt
Training model: resnet18
Total parameters: 11,209,228
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.2182, Top-1 Accuracies: ['52.78%', '33.15%', '35.30%', '57.70%']
Epoch [1/25], phase: val, samples: 1000, Loss: 0.1602, Top-1 Accuracies: ['57.40%', '51.60%', '45.20%', '77.10%']
Epoch [2/25], phase: train, samples: 4000, Loss: 0.0488, Top-1 Accuracies: ['91.67%', '83.12%', '86.52%', '97.35%']
Epoch [2/25], phase: val, samples: 1000, Loss: 0.0397, Top-1 Accuracies: ['90.20%', '90.00%', '91.40%', '97.00%']
Epoch [3/25], phase: train, samples: 4000, Loss: 0.0145, Top-1 Accuracies: ['97.70%', '96.00%', '97.72%', '99.65%']
Epoch [3/25], phase: val, samples: 1000, Loss: 0.0370, Top-1 Accuracies: ['91.40%', '83.90%', '90.50%', '98.90%']
Epoch [4/25], phase: train, samples: 4000, Loss: 0.0069, Top-1 Accuracies: ['99.15%', '98.72%', '99.22%', '99.85%']
Epoch [4/25], phase: val, samples: 1000, Loss: 0.0135, Top-1 Accuracies: ['97.90%', '95.10%', '97.90%', '99.20%']
Epoch [5/25], phase: train, samples: 4000, Loss: 0.0045, Top-1 Accuracies: ['98.92%', '99.05%', '99.50%', '99.85%']
Epoch [5/25], phase: val, samples: 1000, Loss: 0.0094, Top-1 Accuracies: ['97.80%', '97.60%', '99.20%', '99.90%']
Epoch [6/25], phase: train, samples: 4000, Loss: 0.0025, Top-1 Accuracies: ['99.50%', '99.50%', '99.92%', '99.98%']
Epoch [6/25], phase: val, samples: 1000, Loss: 0.0072, Top-1 Accuracies: ['98.40%', '97.60%', '99.20%', '99.60%']
Epoch [7/25], phase: train, samples: 4000, Loss: 0.0010, Top-1 Accuracies: ['99.80%', '99.92%', '100.00%', '100.00%']
Epoch [7/25], phase: val, samples: 1000, Loss: 0.0048, Top-1 Accuracies: ['99.30%', '98.60%', '99.60%', '99.90%']
Epoch [8/25], phase: train, samples: 4000, Loss: 0.0022, Top-1 Accuracies: ['99.05%', '99.70%', '99.83%', '100.00%']
Epoch [8/25], phase: val, samples: 1000, Loss: 0.0326, Top-1 Accuracies: ['93.40%', '88.90%', '91.90%', '96.70%']
Epoch [9/25], phase: train, samples: 4000, Loss: 0.0050, Top-1 Accuracies: ['99.02%', '98.72%', '99.17%', '99.85%']
Epoch [9/25], phase: val, samples: 1000, Loss: 0.0158, Top-1 Accuracies: ['96.00%', '94.90%', '96.80%', '99.60%']
Epoch [10/25], phase: train, samples: 4000, Loss: 0.0055, Top-1 Accuracies: ['99.10%', '98.20%', '99.15%', '99.38%']
Epoch [10/25], phase: val, samples: 1000, Loss: 0.0103, Top-1 Accuracies: ['99.10%', '96.30%', '97.70%', '99.80%']
Epoch [11/25], phase: train, samples: 4000, Loss: 0.0038, Top-1 Accuracies: ['99.12%', '99.12%', '99.05%', '99.70%']
Epoch [11/25], phase: val, samples: 1000, Loss: 0.0305, Top-1 Accuracies: ['96.10%', '92.70%', '89.20%', '97.50%']
Epoch [12/25], phase: train, samples: 4000, Loss: 0.0025, Top-1 Accuracies: ['99.38%', '98.92%', '99.60%', '99.98%']
Epoch [12/25], phase: val, samples: 1000, Loss: 0.0081, Top-1 Accuracies: ['99.00%', '97.00%', '99.30%', '99.70%']
Epoch [13/25], phase: train, samples: 4000, Loss: 0.0021, Top-1 Accuracies: ['99.70%', '98.80%', '99.80%', '100.00%']
Epoch [13/25], phase: val, samples: 1000, Loss: 0.0139, Top-1 Accuracies: ['97.20%', '94.20%', '98.00%', '99.80%']
Epoch [14/25], phase: train, samples: 4000, Loss: 0.0027, Top-1 Accuracies: ['99.75%', '99.12%', '99.22%', '100.00%']
Epoch [14/25], phase: val, samples: 1000, Loss: 0.0117, Top-1 Accuracies: ['97.90%', '96.70%', '96.80%', '99.60%']
Epoch [15/25], phase: train, samples: 4000, Loss: 0.0009, Top-1 Accuracies: ['99.60%', '99.90%', '99.88%', '100.00%']
Epoch [15/25], phase: val, samples: 1000, Loss: 0.0052, Top-1 Accuracies: ['99.10%', '98.40%', '99.60%', '99.90%']
Epoch [16/25], phase: train, samples: 4000, Loss: 0.0060, Top-1 Accuracies: ['98.60%', '98.70%', '98.17%', '99.50%']
